month,day,day_of_week,pm2_5_lag1,pm2_5_lag2,pm2_5_lag3,pm2_5_roll7,pm2_5_roll14,pm2_5_std7,pm2_5
12,18,4,102.85,101.33,99.53,106.25285714285714,122.00142857142858,10.878476784144995,103.43
12,18,4,103.43,102.85,101.33,103.37285714285714,121.88642857142858,3.9765886313752845,109.99
12,18,4,109.99,103.43,102.85,106.34,122.26,10.205150660344236,128.0
12,18,4,128.0,109.99,103.43,111.99714285714286,122.46857142857142,15.316003301879327,138.85
12,18,4,138.85,128.0,109.99,117.89285714285714,121.96285714285715,17.50399260577927,140.8
12,18,4,140.8,138.85,128.0,123.50142857142859,121.21428571428571,17.60197946120538,140.59
12,18,4,140.59,140.8,138.85,127.78285714285714,120.05642857142857,15.226172329572412,132.82
12,18,4,132.82,140.59,140.8,126.21714285714286,116.235,18.383842284548976,92.47
12,18,4,92.47,132.82,140.59,122.74428571428572,113.05857142857144,23.534756465811952,85.68
12,18,4,85.68,92.47,132.82,116.47142857142856,111.4057142857143,27.429906688734835,84.09
12,18,4,84.09,85.68,92.47,110.44428571428573,111.2207142857143,26.305277580207196,96.66
12,18,4,96.66,84.09,85.68,107.59571428571428,112.74428571428572,23.38811297586346,120.86
12,18,4,120.86,96.66,84.09,106.75142857142858,115.12642857142858,22.06795899683609,134.68
12,18,4,134.68,120.86,96.66,109.34000000000002,118.56142857142858,26.293609489766197,150.94
12,18,4,150.94,134.68,120.86,119.23285714285714,122.72500000000001,31.416849361605955,161.72
12,18,4,161.72,150.94,134.68,129.57428571428574,126.15928571428572,30.43031375517521,158.07
12,18,4,158.07,161.72,150.94,139.14285714285714,127.80714285714285,23.48178919524294,151.07
12,18,4,151.07,158.07,161.72,147.0,128.72214285714287,14.306813062324503,151.66
12,18,4,151.66,151.07,158.07,149.62285714285716,128.6092857142857,9.636584308931997,139.22
12,18,4,139.22,151.66,151.07,147.08571428571426,126.91857142857143,15.04610011171425,116.92
12,18,4,116.92,139.22,151.66,140.76571428571427,125.05285714285715,21.19301917861316,106.7
12,18,4,106.7,116.92,139.22,133.09142857142857,126.16214285714285,22.049609541955377,108.0
12,18,4,108.0,106.7,116.92,126.87571428571428,128.225,19.85846071338549,114.56
12,18,4,114.56,108.0,106.7,122.58142857142857,130.86214285714286,16.76358993829674,121.01
12,19,5,121.01,114.56,108.0,118.99000000000001,132.99499999999998,11.297257779375126,126.52
12,19,5,126.52,121.01,114.56,118.61857142857143,134.12071428571429,10.538552127911107,136.62
12,19,5,136.62,126.52,121.01,123.80571428571429,135.44571428571427,16.698738332732717,153.23
12,19,5,153.23,136.62,126.52,130.77857142857144,135.77214285714285,18.463018377810215,155.51
12,19,5,155.51,153.23,136.62,135.96857142857144,134.53,15.9244229917242,144.33
12,19,5,144.33,155.51,153.23,139.06142857142856,132.96857142857144,12.886003296316726,136.21
12,19,5,136.21,144.33,155.51,140.37714285714284,131.4792857142857,11.079211335191129,130.22
12,19,5,130.22,136.21,144.33,136.33714285714285,127.66357142857143,19.17359618007266,98.24
12,19,5,98.24,130.22,136.21,129.60142857142858,124.11,26.09157234854501,89.47
12,19,5,89.47,98.24,130.22,120.35714285714286,122.08142857142857,27.736250476164006,88.52
12,19,5,88.52,89.47,98.24,112.43857142857142,121.60857142857142,23.637224476505367,100.08
12,19,5,100.08,88.52,89.47,108.67714285714285,122.32285714285715,19.43852764854332,118.0
12,19,5,118.0,100.08,88.52,107.46428571428571,123.26285714285714,17.6135041536815,127.72
12,19,5,127.72,118.0,100.08,108.61714285714285,124.49714285714286,19.512866451220923,138.29
12,19,5,138.29,127.72,118.0,115.65571428571427,125.99642857142858,23.603285687344798,147.51
12,19,5,147.51,138.29,127.72,124.02,126.81071428571428,23.14705524828118,148.02
12,19,5,148.02,147.51,138.29,132.05285714285714,126.205,17.946737599811815,144.75
12,19,5,144.75,148.02,147.51,138.2657142857143,125.35214285714287,11.34824635079797,143.57
12,19,5,143.57,144.75,148.02,140.43428571428572,124.55571428571429,7.691364978883643,133.18
12,19,5,133.18,143.57,144.75,138.44714285714286,122.9557142857143,12.072702975852637,113.81
12,19,5,113.81,133.18,143.57,133.6,121.10857142857142,17.66326696849446,104.36
12,19,5,104.36,113.81,133.18,127.29,121.47285714285714,19.64439190541783,103.34
12,19,5,103.34,104.36,113.81,121.38571428571427,122.70285714285714,18.5562917067252,106.69
12,19,5,106.69,103.34,104.36,116.74428571428572,124.39857142857143,15.559587459347435,112.26
12,20,6,112.26,106.69,103.34,113.40285714285714,125.83428571428571,10.540665245127865,120.18
12,20,6,120.18,112.26,106.69,113.88142857142857,127.15785714285714,11.61005229471584,136.53
12,20,6,136.53,120.18,112.26,120.86142857142856,129.65428571428572,21.786986504624675,162.67
12,20,6,162.67,136.53,120.18,131.7957142857143,132.69785714285715,29.84252941533392,180.9
12,20,6,180.9,162.67,136.53,143.57999999999998,135.435,32.86677653802241,185.83
12,20,6,185.83,180.9,162.67,154.82142857142858,138.10357142857143,31.57828865353545,185.38
12,20,6,185.38,185.83,180.9,164.55857142857144,140.65142857142857,26.341532117285777,180.42
12,20,6,180.42,185.38,185.83,166.89714285714285,140.15,22.13593587683022,136.55
12,20,6,136.55,180.42,185.38,164.04,138.9607142857143,27.37864374532854,116.53
12,20,6,116.53,136.55,180.42,157.20285714285714,139.03214285714284,33.14621934916781,114.81
12,20,6,114.81,116.53,136.55,149.59428571428572,140.695,32.91202052804401,127.64
12,20,6,127.64,114.81,116.53,144.32714285714286,143.95357142857145,28.845514795368505,148.96
12,20,6,148.96,127.64,114.81,141.19,148.00571428571428,24.504050005396426,163.42
12,20,6,163.42,148.96,127.64,141.03142857142856,152.79500000000002,24.209696011158073,179.31
12,20,6,179.31,163.42,148.96,148.33428571428573,157.6157142857143,29.71645832259275,187.67
12,20,6,187.67,179.31,163.42,157.43,160.73499999999999,28.05706803404369,180.2
12,20,6,180.2,187.67,179.31,164.82571428571427,161.01428571428573,20.84696769089083,166.58
12,20,6,166.58,180.2,187.67,170.0,159.7971428571429,13.154967376126287,163.86
12,20,6,163.86,166.58,180.2,171.24142857142854,157.78428571428572,11.085815905290582,157.65
12,20,6,157.65,163.86,166.58,169.23428571428573,155.21214285714288,13.701314848280411,149.37
12,20,6,149.37,157.65,163.86,165.78,153.40571428571428,13.785514136233118,155.13
12,20,6,155.13,149.37,157.65,162.62285714285716,155.47857142857143,9.927583986540187,165.57
12,20,6,165.57,155.13,149.37,161.5614285714286,159.49571428571429,7.931621163797506,172.77
12,20,6,172.77,165.57,155.13,162.90857142857143,163.86714285714285,9.559770618900833,176.01
12,21,0,176.01,172.77,165.57,165.3657142857143,167.68285714285713,11.794360032308342,181.06
12,21,0,181.06,176.01,172.77,170.68714285714285,170.96428571428572,15.541128996198154,194.9
12,21,0,194.9,181.06,176.01,182.14000000000001,175.68714285714285,24.290679968531272,229.54
12,21,0,229.54,194.9,181.06,197.32999999999998,181.555,35.32513835783609,261.46
12,21,0,261.46,229.54,194.9,214.31571428571428,188.4692857142857,44.818658635717945,284.47
12,21,0,284.47,261.46,229.54,232.4257142857143,196.99357142857144,50.48696328662483,299.54
12,21,0,299.54,284.47,261.46,250.70714285714286,206.80785714285716,49.81868682676298,303.98
12,21,0,303.98,299.54,284.47,262.2971428571429,213.8314285714286,39.226360488109,262.19
12,21,0,262.19,303.98,299.54,266.5114285714286,218.5992857142857,31.62736495957153,224.4
12,21,0,224.4,262.19,303.98,263.9871428571429,223.06357142857146,35.53387196947551,211.87
12,21,0,211.87,224.4,262.19,268.54714285714283,232.9385714285714,37.16614665449021,293.38
12,21,0,293.38,211.87,224.4,286.57714285714286,250.44642857142858,65.77813737970284,410.68
12,21,0,410.68,293.38,211.87,313.7357142857143,273.08071428571424,101.54474692750782,489.65
12,21,0,489.65,410.68,293.38,355.1542857142857,302.93071428571426,146.20874561816825,593.91
12,21,0,593.91,489.65,410.68,419.97142857142853,341.13428571428574,191.640060480455,715.91
12,21,0,715.91,593.91,489.65,501.9642857142857,384.23785714285714,215.33610781420614,798.35
12,21,0,798.35,715.91,593.91,588.6885714285714,426.3378571428571,200.78555421382356,818.94
12,21,0,818.94,798.35,715.91,665.9542857142858,467.2507142857143,169.89577695920298,834.24
12,21,0,834.24,818.94,798.35,720.9399999999999,503.75857142857143,131.44156724567677,795.58
12,21,0,795.58,834.24,818.94,747.85,530.7928571428572,88.44898642720413,678.02
12,21,0,678.02,795.58,834.24,746.7485714285714,550.9514285714286,90.7046912473961,586.2
12,21,0,586.2,678.02,795.58,721.2271428571429,570.5992857142858,120.92634600095474,537.26
12,21,0,537.26,586.2,678.02,678.8814285714286,590.4228571428572,139.8393555034449,501.93
12,21,0,501.93,537.26,586.2,629.6942857142858,609.1914285714286,142.8850876120549,474.63
12,22,1,474.63,501.93,537.26,576.9528571428572,621.4535714285714,121.30819781508063,465.05
12,22,1,465.05,474.63,501.93,535.4214285714286,628.1807142857143,74.85498055764641,504.86
12,22,1,504.86,465.05,474.63,528.2257142857143,638.0378571428572,59.76191285903878,627.65
12,22,1,627.65,504.86,465.05,545.9871428571429,646.3678571428572,90.45668737288631,710.53
12,22,1,710.53,627.65,504.86,555.1171428571429,638.172142857143,92.6282535576632,601.17
12,22,1,601.17,710.53,627.65,576.3314285714285,627.6064285714285,95.38108415343989,650.43
12,22,1,650.43,601.17,710.53,606.0814285714285,617.8878571428571,90.73706270107537,682.88
12,22,1,682.88,650.43,601.17,588.1800000000001,582.5664285714286,127.93484800214985,339.74
12,22,1,339.74,682.88,650.43,556.6514285714286,546.0364285714286,171.6253352925657,284.16
12,22,1,284.16,339.74,682.88,505.7642857142856,516.995,197.86771126665587,271.44
12,22,1,271.44,284.16,339.74,453.20714285714286,499.59714285714284,182.6918222685666,342.63
12,22,1,342.63,271.44,284.16,429.9614285714286,492.5392857142857,170.68491198976085,438.45
12,22,1,438.45,342.63,271.44,407.5857142857143,491.95857142857136,145.35261674713033,493.8
12,22,1,493.8,438.45,342.63,392.49285714285713,499.2871428571429,114.1358684075384,577.23
12,22,1,577.23,493.8,438.45,443.9757142857143,516.0778571428572,158.88160254910397,700.12
12,22,1,700.12,577.23,493.8,519.2428571428571,537.9471428571428,191.916634828275,811.03
12,22,1,811.03,700.12,577.23,611.3385714285714,558.5514285714286,207.2510141855818,916.11
12,22,1,916.11,811.03,700.12,710.6542857142857,581.9307142857143,222.9991748009496,1037.84
12,22,1,1037.84,916.11,811.03,808.22,619.0907142857143,233.22499694500934,1121.41
12,22,1,1121.41,1037.84,916.11,894.7314285714285,651.1585714285713,208.12176463379615,1099.38
12,22,1,1099.38,1121.41,1037.84,960.9014285714285,676.6971428571429,157.93286225783356,1040.42
12,22,1,1040.42,1099.38,1121.41,1001.5057142857142,722.7407142857144,108.5193222206879,984.35
12,22,1,984.35,1040.42,1099.38,1015.5385714285715,767.3907142857142,83.17500254053749,909.26
12,22,1,909.26,984.35,1040.42,1002.9457142857144,807.142142857143,104.64073901642777,827.96
12,23,2,827.96,909.26,984.35,963.34,836.9971428571428,136.7672301150125,760.6
12,23,2,760.6,827.96,909.26,910.3957142857143,859.3078571428572,137.11132725600862,750.8
12,23,2,750.8,760.6,827.96,875.8657142857144,885.2985714285714,109.17553966848223,857.67
12,23,2,857.67,750.8,760.6,864.9728571428572,912.9371428571429,92.56056066422552,964.17
12,23,2,964.17,857.67,750.8,840.4399999999999,920.972857142857,77.11640141154331,812.62
12,23,2,812.62,964.17,857.67,833.9642857142857,924.7514285714286,72.11527782126139,863.93
12,23,2,863.93,812.62,964.17,848.7185714285714,925.8321428571428,80.73244936797089,931.24
12,23,2,931.24,863.93,812.62,798.6728571428572,881.0064285714286,185.30958508347373,410.28
12,23,2,410.28,931.24,863.93,743.3171428571429,826.8564285714285,248.9434591571801,363.31
12,23,2,363.31,410.28,931.24,673.3957142857142,774.6307142857142,278.45865120080435,368.22
12,23,2,368.22,363.31,410.28,598.7485714285714,731.8607142857144,256.70702395458324,441.64
12,23,2,441.64,368.22,363.31,561.4714285714285,700.9557142857144,238.7950103072068,551.68
12,23,2,551.68,441.64,368.22,527.2442857142858,680.6042857142857,202.652876602426,624.34
12,23,2,624.34,551.68,441.64,494.4114285714286,671.5649999999999,132.9061784905142,701.41
12,23,2,701.41,624.34,551.68,549.5328571428571,674.1028571428571,167.66619095833292,796.13
12,23,2,796.13,701.41,624.34,622.3328571428572,682.8249999999999,183.24239572346806,872.91
12,23,2,872.91,796.13,701.41,703.1314285714286,688.2635714285714,177.11223178430913,933.81
12,23,2,933.81,872.91,796.13,778.1128571428571,688.4307142857142,158.03346594042216,966.51
12,23,2,966.51,933.81,872.91,826.9971428571428,694.2342857142858,125.99445870279054,893.87
12,23,2,893.87,966.51,933.81,845.0442857142856,686.1442857142857,98.08469246135071,750.67
12,23,2,750.67,893.87,966.51,837.0257142857143,665.7185714285714,112.95170116132715,645.28
12,23,2,645.28,750.67,893.87,806.1,677.8164285714284,149.6793912556647,579.65
12,23,2,579.65,645.28,750.67,758.03,690.1814285714285,176.31041423201975,536.42
12,23,2,536.42,579.65,645.28,699.0685714285713,701.1,176.7407313391157,521.08
12,24,3,521.08,536.42,579.65,637.7785714285714,707.9457142857143,138.87309355769938,537.48
12,24,3,537.48,521.08,536.42,594.7271428571429,710.862142857143,80.8361119208243,592.51
12,24,3,592.51,537.48,521.08,590.5014285714286,717.7728571428571,71.56729034704958,721.09
12,24,3,721.09,592.51,537.48,615.9914285714286,726.5085714285715,113.70182312061762,823.71
12,24,3,823.71,721.09,592.51,619.6557142857143,712.8778571428571,112.74473067615146,605.3
12,24,3,605.3,823.71,721.09,627.3342857142858,692.6821428571428,107.85541693352536,590.17
12,24,3,590.17,605.3,823.71,635.0285714285714,667.0485714285714,100.6955142047162,574.94
12,24,3,574.94,590.17,605.3,598.9785714285715,618.3785714285714,165.65706971819495,285.13
12,24,3,285.13,574.94,590.17,543.5214285714286,569.1242857142857,223.1765237376435,204.31
12,24,3,204.31,285.13,574.94,464.7142857142857,527.6078571428571,246.2312333869082,169.44
12,24,3,169.44,204.31,285.13,374.61857142857144,495.30499999999995,204.8931641472837,193.04
12,24,3,193.04,169.44,204.31,323.98285714285714,471.81928571428574,180.75958302989895,250.85
12,24,3,250.85,193.04,169.44,281.82714285714286,454.5807142857143,137.5888873558095,295.08
12,24,3,295.08,250.85,193.04,248.54999999999998,441.7892857142857,62.634202051808685,342.0
12,24,3,342.0,295.08,250.85,262.79,430.88428571428574,80.98097266230785,384.81
12,24,3,384.81,342.0,295.08,292.10857142857145,417.815,92.59779450731614,409.54
12,24,3,409.54,384.81,342.0,327.0628571428571,395.8885714285714,84.39263884057817,414.12
12,24,3,414.12,409.54,384.81,356.52714285714285,365.5728571428572,63.127291962163575,399.29
12,24,3,399.29,414.12,409.54,368.8114285714286,346.3971428571428,44.85890711574558,336.84
12,24,3,336.84,399.29,414.12,364.2085714285714,323.01785714285717,54.336922507803955,262.86
12,24,3,262.86,336.84,399.29,349.42857142857144,298.98928571428576,72.4399030066931,238.54
12,24,3,238.54,262.86,336.84,328.2642857142857,295.52714285714285,81.46027004152494,236.66
12,24,3,236.66,238.54,262.86,304.27714285714285,298.1928571428571,78.19498080957378,241.63
12,24,3,241.63,236.66,238.54,280.92857142857144,303.99571428571426,62.819636109679,250.68
12,25,4,250.68,241.63,236.66,261.70428571428573,309.11571428571426,34.98599236701567,264.72
12,25,4,264.72,250.68,241.63,256.51714285714286,312.6642857142857,22.42704224389932,300.53
12,25,4,300.53,264.72,250.68,272.6328571428571,318.4207142857143,50.591486673250024,375.67
12,25,4,375.67,300.53,264.72,298.77,324.0992857142857,72.54199105805384,421.5
12,25,4,421.5,375.67,300.53,327.61571428571426,327.94,83.10505416983679,438.58
12,25,4,438.58,421.5,375.67,359.2142857142857,331.74571428571426,86.92532041109476,462.82
12,25,4,462.82,438.58,421.5,389.05000000000007,334.98928571428576,78.93924921524595,459.53
12,25,4,459.53,462.82,438.58,380.08142857142855,320.89285714285717,96.93433059354717,201.94
12,25,4,201.94,459.53,462.82,359.80000000000007,308.1585714285714,126.65013870238512,158.56
12,25,4,158.56,201.94,459.53,326.9414285714286,299.7871428571429,149.6038259792146,145.66
12,25,4,145.66,158.56,201.94,293.40142857142854,296.0857142857143,151.1809252108848,186.72
12,25,4,186.72,145.66,158.56,266.29285714285714,296.9542857142857,137.1742180239286,248.82
12,25,4,248.82,186.72,145.66,240.88285714285712,300.0485714285714,108.09416492334962,284.95
12,25,4,284.95,248.82,186.72,222.21857142857144,305.63428571428574,67.82886072771069,328.88
12,25,4,328.88,284.95,248.82,245.6885714285714,312.88500000000005,85.70950052912745,366.23
12,25,4,366.23,328.88,284.95,276.48,318.14,87.88063248900052,374.1
12,25,4,374.1,366.23,328.88,313.3157142857143,320.12857142857143,77.31180695882219,403.51
12,25,4,403.51,374.1,366.23,354.11571428571426,323.75857142857143,74.68389046667404,472.32
12,25,4,472.32,403.51,374.1,386.8071428571429,326.55,70.90016166278876,477.66
12,25,4,477.66,472.32,403.51,405.82000000000005,323.3514285714286,55.12287819045779,418.04
12,25,4,418.04,477.66,472.32,410.89,316.55428571428575,48.04441486791202,364.37
12,25,4,364.37,418.04,477.66,405.4871428571428,325.58785714285716,55.458232846676935,328.41
12,25,4,328.41,364.37,418.04,395.54428571428576,336.01214285714286,67.05087741338521,304.5
12,25,4,304.5,328.41,364.37,379.67857142857144,346.4971428571429,77.22030592803361,292.45
12,26,5,292.45,304.5,328.41,353.0942857142858,353.605,71.85748090425118,286.23
12,26,5,286.23,292.45,304.5,327.09000000000003,356.9485714285715,48.36140368792799,295.63
12,26,5,295.63,286.23,292.45,314.7442857142857,360.2821428571429,28.031690314799665,331.62
12,26,5,331.62,295.63,286.23,312.9057142857143,361.89785714285716,24.424245370222472,351.5
12,26,5,351.5,331.62,295.63,313.79285714285714,359.64,25.182271352605632,334.62
12,26,5,334.62,351.5,331.62,317.87142857142857,356.7078571428572,25.732333375589,333.05
12,26,5,333.05,334.62,351.5,322.5014285714286,351.09000000000003,23.18566613849565,324.86
12,26,5,324.86,333.05,334.62,308.82428571428574,330.9592857142857,54.813930363593116,190.49
12,26,5,190.49,324.86,333.05,291.05,309.07,75.91610237624214,171.21
12,26,5,171.21,190.49,324.86,267.95,291.34714285714284,85.5090732027899,169.92
12,26,5,169.92,171.21,190.49,249.73,281.3178571428571,77.99738072525312,223.96
12,26,5,223.96,169.92,171.21,244.35142857142858,279.07214285714286,72.2545854204825,296.97
12,26,5,296.97,223.96,169.92,247.4114285714286,282.64142857142855,76.93879459860158,354.47
12,26,5,354.47,296.97,223.96,264.14,293.32071428571436,104.41058247770393,441.96
12,26,5,441.96,354.47,296.97,316.3314285714286,312.57785714285717,144.91407539510826,555.83
12,26,5,555.83,441.96,354.47,385.7314285714286,338.3907142857143,176.6765762090505,657.01
12,26,5,657.01,555.83,441.96,468.7628571428572,368.35642857142864,194.06914572855095,751.14
12,26,5,751.14,657.01,555.83,557.7757142857142,403.7528571428571,205.62372689430748,847.05
12,26,5,847.05,751.14,657.01,632.2900000000001,438.32071428571436,189.21508475806036,818.57
12,26,5,818.57,847.05,751.14,679.3714285714286,463.3914285714286,144.21718198936048,684.04
12,26,5,684.04,818.57,847.05,701.3771428571428,482.7585714285715,109.5357034204348,596.0
12,26,5,596.0,684.04,818.57,700.8385714285714,508.585,110.37665052424953,552.06
12,26,5,552.06,596.0,684.04,682.0714285714286,533.9014285714286,128.71556891437928,525.64
12,26,5,525.64,552.06,596.0,645.1671428571428,556.9649999999999,141.96368241141633,492.81
12,27,6,492.81,525.64,552.06,589.7071428571428,573.7414285714285,124.73724673813152,458.83
12,27,6,458.83,492.81,525.64,537.3257142857143,584.8078571428572,82.42389132954568,451.9
12,27,6,451.9,458.83,492.81,516.4728571428572,597.9221428571428,51.95152859935428,538.07
12,27,6,538.07,451.9,458.83,526.7928571428572,614.085,73.20854952674259,668.24
12,27,6,668.24,538.07,451.9,535.2871428571428,618.0628571428572,79.78318572111243,611.52
12,27,6,611.52,668.24,538.07,536.7557142857142,609.4135714285713,79.67054722567235,535.92
12,27,6,535.92,611.52,668.24,533.0685714285714,589.1178571428571,82.58717140665598,467.0
12,27,6,467.0,535.92,611.52,492.8885714285714,541.2978571428572,158.3722867621912,177.57
12,27,6,177.57,467.0,535.92,451.48428571428576,494.40500000000003,202.58798391950958,162.07
12,27,6,162.07,177.57,467.0,398.4142857142857,457.44357142857143,223.68494926698017,166.58
12,27,6,166.58,162.07,177.57,328.5771428571428,427.68499999999995,200.51569171466264,179.38
12,27,6,179.38,166.58,162.07,269.4614285714286,402.3742857142857,160.12814175201223,197.71
12,27,6,197.71,179.38,166.58,222.16428571428568,379.46,109.0586626327238,204.84
12,27,6,204.84,197.71,179.38,185.08428571428573,359.0764285714286,18.30548265515792,207.44
12,27,6,207.44,204.84,197.71,189.95714285714286,341.4228571428571,20.39280323569354,211.68
12,27,6,211.68,207.44,204.84,198.50142857142856,324.99285714285713,19.259373846326476,221.88
12,27,6,221.88,211.68,207.44,212.69,305.5521428571429,26.89461470257891,265.9
12,27,6,265.9,221.88,211.68,233.50428571428571,281.0407142857143,46.24074028283848,325.08
12,27,6,325.08,265.9,221.88,254.26999999999998,261.86571428571426,58.50092164516281,343.07
12,27,6,343.07,325.08,265.9,271.07,246.61714285714285,58.82501027057681,322.44
12,27,6,322.44,343.07,325.08,288.3442857142857,236.71428571428572,54.63035110545132,328.36
12,27,6,328.36,322.44,343.07,306.0057142857143,247.98142857142858,44.8176579252517,335.31
12,27,6,335.31,328.36,322.44,319.13714285714286,258.8192857142857,25.25968112380473,313.8
12,27,6,313.8,335.31,328.36,325.40714285714284,269.04857142857145,11.592341889208244,309.79
12,28,0,309.79,313.8,335.31,324.1271428571428,278.8157142857143,12.11727102704894,316.12
12,28,0,316.12,309.79,313.8,324.72285714285715,289.49642857142857,13.253035770832259,347.24
12,28,0,347.24,316.12,309.79,336.2642857142857,303.6671428571429,32.351161162646434,403.23
12,28,0,403.23,347.24,316.12,351.36,319.8521428571429,48.614261967726605,434.03
12,28,0,434.03,403.23,347.24,364.54857142857145,335.27714285714285,55.56080795806027,427.63
12,28,0,427.63,434.03,403.23,378.7,348.9185714285714,53.03891087368528,412.86
12,28,0,412.86,427.63,434.03,387.5885714285714,356.4978571428572,44.01113019399116,372.01
12,28,0,372.01,412.86,427.63,364.7371428571429,344.4321428571429,96.96905858989042,156.16
12,28,0,156.16,372.01,412.86,331.3328571428571,328.0278571428571,136.3000663626995,113.41
12,28,0,113.41,156.16,372.01,288.5885714285714,312.4264285714286,155.55206346307074,104.02
12,28,0,104.02,113.41,156.16,248.14714285714288,299.75357142857143,148.05630840036173,150.94
12,28,0,150.94,104.02,113.41,220.36285714285714,292.4557142857143,125.25399218046122,233.14
12,28,0,233.14,150.94,104.02,204.05714285714285,291.37857142857143,101.12280730450007,298.72
12,28,0,298.72,233.14,150.94,203.27285714285713,295.4307142857143,99.61312241438401,366.52
12,28,0,366.52,298.72,233.14,238.9385714285714,301.8378571428571,122.09154112503406,405.82
12,28,0,405.82,366.52,298.72,273.8828571428571,302.60785714285714,114.97340934817491,358.02
12,28,0,358.02,405.82,366.52,294.9428571428571,291.7657142857143,89.31119334743532,251.44
12,28,0,251.44,358.02,405.82,306.99142857142857,277.5692857142857,70.31547089808299,235.28
12,28,0,235.28,251.44,358.02,303.0014285714286,261.6821428571429,75.78431861288428,205.21
12,28,0,205.21,235.28,251.44,283.7528571428571,243.905,92.35317368924751,163.98
12,28,0,163.98,205.21,235.28,252.44714285714284,227.85999999999999,96.66219024939214,147.38
12,28,0,147.38,163.98,205.21,214.73428571428573,226.83642857142857,76.1780545514145,141.83
12,28,0,141.83,147.38,163.98,183.73142857142858,228.80714285714288,46.54081521581458,141.0
12,28,0,141.0,141.83,147.38,168.32142857142858,231.6321428571429,37.332956588238204,143.57
12,29,1,143.57,141.0,141.83,156.3857142857143,231.6885714285714,22.938665216289362,151.73
12,29,1,151.73,143.57,141.0,151.78857142857143,227.395,12.263628376325928,173.03
12,29,1,173.03,151.73,143.57,159.27571428571426,221.5142857142857,27.491489505633076,216.39
12,29,1,216.39,173.03,151.73,171.25428571428571,211.85071428571428,37.78491756294199,231.23
12,29,1,231.23,216.39,173.03,177.93571428571428,196.33499999999998,35.79756688992027,188.6
12,29,1,188.6,231.23,216.39,181.5957142857143,182.66357142857143,32.55463093383663,166.62
12,29,1,166.62,188.6,231.23,180.7742857142857,174.54785714285714,33.725507091393695,137.82
12,29,1,137.82,166.62,188.6,170.62000000000003,163.50285714285715,50.47110460451828,80.65
12,29,1,80.65,137.82,166.62,156.78857142857143,154.28857142857143,61.71476793242133,76.21
12,29,1,76.21,80.65,137.82,137.34571428571428,148.31071428571428,61.24514099288491,80.29
12,29,1,80.29,76.21,80.65,118.66428571428571,144.95928571428573,45.8423569991593,100.46
12,29,1,100.46,80.29,76.21,110.15857142857142,144.04714285714286,34.92794174133363,129.06
12,29,1,129.06,100.46,80.29,107.6957142857143,144.6457142857143,30.62606344121043,149.38
12,29,1,149.38,129.06,100.46,112.25571428571428,146.51500000000001,37.4704331694343,169.74
12,29,1,169.74,149.38,129.06,126.97857142857143,148.79928571428573,42.84401219485225,183.71
12,29,1,183.71,169.74,149.38,141.85142857142858,149.32,40.27634393726216,180.32
12,29,1,180.32,183.71,169.74,154.8642857142857,146.105,30.63192553374672,171.38
12,29,1,171.38,180.32,183.71,164.90571428571428,141.785,19.220677977246144,170.75
12,29,1,170.75,171.38,180.32,168.85857142857142,139.50857142857143,12.173456683262858,156.73
12,29,1,156.73,170.75,171.38,166.12285714285713,136.90928571428572,18.02554272349165,130.23
12,29,1,130.23,156.73,170.75,158.42428571428567,135.33999999999997,25.97730282198292,115.85
12,29,1,115.85,130.23,156.73,147.78857142857143,137.38357142857143,28.967948626357682,109.26
12,29,1,109.26,115.85,130.23,137.52,139.68571428571428,28.245246207700042,108.44
12,29,1,108.44,109.26,115.85,129.50428571428571,142.18428571428572,24.784285247679897,115.27
12,30,2,115.27,108.44,109.26,123.63,144.26785714285714,17.04318534391211,129.63
12,30,2,129.63,115.27,108.44,123.54428571428572,146.20142857142858,16.849379669245078,156.13
12,30,2,156.13,129.63,115.27,133.15857142857143,149.64071428571427,32.87743726254596,197.53
12,30,2,197.53,156.13,129.63,148.35,153.38714285714286,45.63826501230719,222.19
12,30,2,222.19,197.53,156.13,165.03285714285715,156.41071428571428,50.09423011162487,226.04
12,30,2,226.04,222.19,197.53,181.99857142857144,159.7592857142857,47.79076843512002,227.2
12,30,2,227.2,226.04,222.19,196.09999999999997,162.80214285714283,38.47488964680127,213.98
12,30,2,213.98,227.2,226.04,197.14285714285714,160.38642857142855,36.41684121130943,136.93
12,30,2,136.93,213.98,227.2,192.68285714285713,158.11357142857142,43.499823644965076,124.91
12,30,2,124.91,136.93,213.98,182.88285714285715,158.0207142857143,49.53460060546641,128.93
12,30,2,128.93,124.91,136.93,174.69285714285712,161.52142857142854,46.605255681554645,164.86
12,30,2,164.86,128.93,124.91,175.42857142857142,170.2307142857143,47.58134838658881,231.19
12,30,2,231.19,164.86,128.93,183.70857142857145,182.85357142857143,61.18919442422764,285.16
12,30,2,285.16,231.19,164.86,201.44285714285712,198.77142857142857,84.84269831366194,338.12
12,30,2,338.12,285.16,231.19,233.50857142857143,215.32571428571427,97.82076320641684,361.39
12,30,2,361.39,338.12,285.16,264.4157142857143,228.54928571428567,91.78177975632323,341.26
12,30,2,341.26,361.39,338.12,294.7742857142857,238.82857142857142,72.65011169001413,341.44
12,30,2,341.44,341.26,361.39,326.9642857142857,250.82857142857142,52.66449874983614,390.19
12,30,2,390.19,341.44,341.26,349.78714285714284,262.60785714285714,36.323946974545095,390.95
